n,p,ncpus,nthreads,seed,num_clusters,max_cluster,rperc,cperc,init_time,perc_time,tjoin_time,recv_time,pjoin_time,total_time
2000,0.000000,1,8,609920,0,0,0,0,0.169632,0.008317,0.000068,0.000000,0.000000,0.178018
2000,0.200000,2,2,609920,485573,26,0,0,0.244685,2.286292,0.007898,0.018561,0.011983,2.580904
2000,0.200000,2,4,609920,485573,26,0,0,0.210932,1.162912,0.028206,0.097349,0.012684,1.537392
2000,0.200000,2,8,609920,485573,26,0,0,0.203278,0.638144,0.045902,0.049427,0.011628,0.979762
2000,0.400000,2,1,609920,423689,130,0,0,0.217225,3.873477,0.000001,0.024619,0.059865,4.183952
2000,0.200000,1,1,609920,485573,26,0,0,0.175561,8.064192,0.000005,0.000000,0.000000,8.242883
2000,0.400000,2,2,609920,423689,130,0,0,0.232796,1.974323,0.035675,0.067771,0.062995,2.389723
2000,0.400000,2,4,609920,423689,130,0,0,0.238838,1.033658,0.107748,0.072235,0.062949,1.543012
2000,0.200000,1,2,609920,485573,26,0,0,0.184204,4.113788,0.016187,0.000000,0.000000,4.324485
2000,0.400000,2,8,609920,423689,130,0,0,0.218753,0.571490,0.207934,0.137996,0.066494,1.280404
2000,0.200000,1,4,609920,485573,26,0,0,0.183949,2.270822,0.024830,0.000000,0.000000,2.493796
2000,0.600000,2,1,609920,101205,1828030,1,1,0.218563,1.071770,0.000004,0.017966,0.067467,1.377937
2000,0.600000,2,2,609920,101205,1828030,1,1,0.243031,0.566204,0.029931,0.024367,0.067074,0.933500
2000,0.200000,1,8,609920,485573,26,0,0,0.185443,1.198579,0.060070,0.000000,0.000000,1.478825
2000,0.600000,2,4,609920,101205,1828030,1,1,0.230029,0.305133,0.094003,0.043706,0.066219,0.743668
2000,0.600000,2,8,609920,101205,1828030,1,1,0.220236,0.196325,0.236637,0.016963,0.066924,0.745178
2000,0.800000,2,1,609920,5498,3193449,1,1,0.205587,0.262787,0.000000,0.004990,0.005547,0.478960
2000,0.800000,2,2,609920,5498,3193449,1,1,0.206866,0.140036,0.003201,0.002248,0.005717,0.358138
2000,0.800000,2,4,609920,5498,3193449,1,1,0.195356,0.082965,0.009488,0.002311,0.005727,0.296012
2000,0.800000,2,8,609920,5498,3193449,1,1,0.214222,0.053036,0.021340,0.008618,0.005842,0.303389
2000,1.000000,2,1,609920,1,4000000,1,1,0.204579,0.207765,0.000000,0.001514,0.000141,0.414006
2000,1.000000,2,2,609920,1,4000000,1,1,0.209274,0.110363,0.000160,0.001865,0.000137,0.321805
2000,1.000000,2,4,609920,1,4000000,1,1,0.185260,0.058987,0.000390,0.002491,0.000137,0.247272
2000,1.000000,2,8,609920,1,4000000,1,1,0.192544,0.041646,0.000866,0.014721,0.000142,0.249927
2500,0.000000,2,1,609920,0,0,0,0,0.278495,0.011282,0.000000,0.006926,0.000019,0.296722
2500,0.000000,2,2,609920,0,0,0,0,0.267546,0.006159,0.000022,0.010112,0.000019,0.283858
2500,0.000000,2,4,609920,0,0,0,0,0.275486,0.003598,0.000034,0.001872,0.000020,0.281010
2500,0.000000,2,8,609920,0,0,0,0,0.262749,0.007482,0.000068,0.004825,0.000019,0.275144
2000,0.400000,1,1,609920,423689,130,0,0,0.211278,7.228860,0.000004,0.000000,0.000000,7.443776
2000,0.400000,1,2,609920,423689,130,0,0,0.211317,3.624583,0.058255,0.000000,0.000000,3.902189
2000,0.400000,1,4,609920,423689,130,0,0,0.195818,2.030323,0.115531,0.000000,0.000000,2.357939
2000,0.400000,1,8,609920,423689,130,0,0,0.200411,1.094972,0.256447,0.000000,0.000000,1.590108
2500,0.200000,2,1,609920,760206,25,0,0,0.307843,8.065423,0.000006,0.029123,0.016925,8.430870
2000,0.600000,1,1,609920,101205,1828030,1,1,0.203378,2.063922,0.000005,0.000000,0.000000,2.268573
2000,0.600000,1,2,609920,101205,1828030,1,1,0.190781,1.039476,0.065698,0.000000,0.000000,1.298065
2500,0.200000,2,2,609920,760206,25,0,0,0.295150,4.266016,0.014884,0.027834,0.017533,4.643637
2000,0.600000,1,4,609920,101205,1828030,1,1,0.200996,0.579429,0.129064,0.000000,0.000000,0.913064
2000,0.600000,1,8,609920,101205,1828030,1,1,0.202633,0.339804,0.268633,0.000000,0.000000,0.818277
2000,0.800000,1,1,609920,5498,3193449,1,1,0.177936,0.516205,0.000000,0.000000,0.000000,0.694161
2000,0.800000,1,2,609920,5498,3193449,1,1,0.189279,0.284493,0.005439,0.000000,0.000000,0.479250
2500,0.200000,2,4,609920,760206,25,0,0,0.288460,2.291972,0.032726,0.058458,0.016297,2.717170
2000,0.800000,1,4,609920,5498,3193449,1,1,0.176015,0.145013,0.010686,0.000000,0.000000,0.331796
2000,0.800000,1,8,609920,5498,3193449,1,1,0.176634,0.085784,0.022441,0.000000,0.000000,0.285100
2000,1.000000,1,1,609920,1,4000000,1,1,0.180430,0.431833,0.000000,0.000000,0.000000,0.612271
2500,0.200000,2,8,609920,760206,25,0,0,0.287951,1.215094,0.083019,0.112133,0.016663,1.775179
2000,1.000000,1,2,609920,1,4000000,1,1,0.169566,0.206615,0.000155,0.000000,0.000000,0.376344
2000,1.000000,1,4,609920,1,4000000,1,1,0.169315,0.113286,0.000393,0.000000,0.000000,0.283001
2000,1.000000,1,8,609920,1,4000000,1,1,0.169412,0.082679,0.000903,0.000000,0.000000,0.253003
2500,0.000000,1,1,609920,0,0,0,0,0.235524,0.022417,0.000000,0.000000,0.000000,0.257941
2500,0.000000,1,2,609920,0,0,0,0,0.233395,0.012667,0.000018,0.000000,0.000000,0.246081
2500,0.000000,1,4,609920,0,0,0,0,0.234238,0.007412,0.000035,0.000000,0.000000,0.241685
2500,0.000000,1,8,609920,0,0,0,0,0.246225,0.010134,0.000069,0.000000,0.000000,0.256429
2500,0.400000,2,1,609920,662628,125,0,0,0.309305,7.181886,0.000005,0.036292,0.093062,7.633150
2500,0.400000,2,2,609920,662628,125,0,0,0.312289,3.798130,0.046598,0.039256,0.091544,4.306711
2500,0.400000,2,4,609920,662628,125,0,0,0.324554,2.036990,0.134413,0.080772,0.090703,2.699737
2500,0.400000,2,8,609920,662628,125,0,0,0.311353,1.141347,0.347426,0.087040,0.095283,2.048689
2500,0.200000,1,1,609920,760206,25,0,0,0.263023,15.713991,0.000004,0.000000,0.000000,15.982115
2500,0.600000,2,1,609920,157939,2894556,1,1,0.304337,1.980969,0.000005,0.031562,0.105693,2.425680
2500,0.600000,2,2,609920,157939,2894556,1,1,0.322365,1.118748,0.054227,0.018288,0.105334,1.623510
2500,0.600000,2,4,609920,157939,2894556,1,1,0.326603,0.570424,0.164926,0.047966,0.105508,1.225852
2500,0.600000,2,8,609920,157939,2894556,1,1,0.334889,0.317627,0.386539,0.067012,0.109131,1.246182
2500,0.800000,2,1,609920,8735,4990478,1,1,0.292893,0.422219,0.000001,0.008310,0.008928,0.732503
2500,0.800000,2,2,609920,8735,4990478,1,1,0.303141,0.223198,0.003660,0.013532,0.009224,0.552968
2500,0.800000,2,4,609920,8735,4990478,1,1,0.277264,0.121935,0.014184,0.004599,0.008912,0.427158
2500,0.200000,1,2,609920,760206,25,0,0,0.264653,7.989029,0.020532,0.000000,0.000000,8.287622
2500,0.800000,2,8,609920,8735,4990478,1,1,0.320261,0.077871,0.028243,0.017410,0.008990,0.453270
2500,1.000000,2,1,609920,1,6250000,1,1,0.275975,0.317590,0.000000,0.005507,0.000214,0.599295
2500,1.000000,2,2,609920,1,6250000,1,1,0.274145,0.169018,0.000186,0.002126,0.000172,0.445655
2500,1.000000,2,4,609920,1,6250000,1,1,0.286213,0.089997,0.000491,0.005566,0.000170,0.382447
2500,1.000000,2,8,609920,1,6250000,1,1,0.288218,0.087768,0.001134,0.001500,0.000177,0.378806
3000,0.000000,2,1,609920,0,0,0,0,0.363663,0.016853,0.000000,0.006728,0.000021,0.387266
3000,0.000000,2,2,609920,0,0,0,0,0.397141,0.008971,0.000020,0.005650,0.000022,0.411805
2500,0.200000,1,4,609920,760206,25,0,0,0.264642,4.283975,0.045348,0.000000,0.000000,4.621909
3000,0.000000,2,4,609920,0,0,0,0,0.349622,0.004990,0.000040,0.003787,0.000022,0.358461
3000,0.000000,2,8,609920,0,0,0,0,0.361688,0.010627,0.000092,0.002047,0.000024,0.374478
2500,0.200000,1,8,609920,760206,25,0,0,0.264684,2.334350,0.092007,0.000000,0.000000,2.744223
6000,0.250000,1,2,74984,4637803,41,0,0,1.363103,124.975846,0.184203,0.000000,0.000000,126.591380
3000,0.200000,2,1,609920,1094394,32,0,0,0.402879,14.005938,0.000004,0.039836,0.028486,14.494204
2500,0.400000,1,1,609920,662628,125,0,0,0.288157,14.052133,0.000005,0.000000,0.000000,14.346149
3000,0.200000,2,2,609920,1094394,32,0,0,0.424991,7.358716,0.015154,0.083005,0.028085,7.935616
2500,0.400000,1,2,609920,662628,125,0,0,0.299919,7.115020,0.093750,0.000000,0.000000,7.521671
3000,0.200000,2,4,609920,1094394,32,0,0,0.410204,3.945311,0.041989,0.130353,0.027835,4.599638
2500,0.400000,1,4,609920,662628,125,0,0,0.288642,3.911680,0.184420,0.000000,0.000000,4.410426
3000,0.200000,2,8,609920,1094394,32,0,0,0.390663,2.070774,0.114544,0.139582,0.028046,2.830429
2500,0.400000,1,8,609920,662628,125,0,0,0.287344,2.067328,0.366547,0.000000,0.000000,2.778360
2500,0.600000,1,1,609920,157939,2894556,1,1,0.302615,3.863519,0.000007,0.000000,0.000000,4.168106
2500,0.600000,1,2,609920,157939,2894556,1,1,0.291110,1.961616,0.107345,0.000000,0.000000,2.363713
2500,0.600000,1,4,609920,157939,2894556,1,1,0.290762,1.090325,0.204389,0.000000,0.000000,1.591296
2500,0.600000,1,8,609920,157939,2894556,1,1,0.302351,0.604603,0.448488,0.000000,0.000000,1.379988
3000,0.400000,2,1,609920,954280,149,0,0,0.431928,12.277238,0.000004,0.084827,0.134762,12.947261
2500,0.800000,1,1,609920,8735,4990478,1,1,0.278699,0.866494,0.000004,0.000000,0.000000,1.145246
2500,0.800000,1,2,609920,8735,4990478,1,1,0.268301,0.420931,0.008722,0.000000,0.000000,0.698109
2500,0.800000,1,4,609920,8735,4990478,1,1,0.257043,0.248323,0.016479,0.000000,0.000000,0.522109
2500,0.800000,1,8,609920,8735,4990478,1,1,0.268503,0.143265,0.033209,0.000000,0.000000,0.445353
2500,1.000000,1,1,609920,1,6250000,1,1,0.258358,0.640949,0.000000,0.000000,0.000000,0.899317
2500,1.000000,1,2,609920,1,6250000,1,1,0.254912,0.318770,0.000186,0.000000,0.000000,0.573877
2500,1.000000,1,4,609920,1,6250000,1,1,0.245393,0.173056,0.000497,0.000000,0.000000,0.418957
2500,1.000000,1,8,609920,1,6250000,1,1,0.245713,0.129250,0.001209,0.000000,0.000000,0.376183
3000,0.000000,1,1,609920,0,0,0,0,0.323264,0.031881,0.000000,0.000000,0.000000,0.355146
3000,0.000000,1,2,609920,0,0,0,0,0.335179,0.017373,0.000022,0.000000,0.000000,0.352573
3000,0.000000,1,4,609920,0,0,0,0,0.322906,0.009272,0.000039,0.000000,0.000000,0.332218
3000,0.000000,1,8,609920,0,0,0,0,0.323002,0.018014,0.000082,0.000000,0.000000,0.341098
3000,0.400000,2,2,609920,954280,149,0,0,0.423956,6.480155,0.068050,0.187940,0.131587,7.319392
3000,0.400000,2,4,609920,954280,149,0,0,0.437919,3.495448,0.198351,0.139457,0.133748,4.452406
3000,0.400000,2,8,609920,954280,149,0,0,0.440266,1.860411,0.539516,0.134504,0.139879,3.234961
